cycle_id,cell_id,timestamp,voltage_mean,voltage_min,voltage_max,current_mean,current_max,temperature_mean,temperature_max,soc_min,soc_max,charge_time_min,discharge_time_min,soh_ground_truth
186,cell_00,2024-02-16 06:00:00,3.7087,3.5492,3.8606,0.9352,1.4586,25.44,33.8,0.1752,0.9448,120.49,113.25,96.197
187,cell_00,2024-02-16 12:00:00,3.6838,3.526,3.8583,1.0853,1.5951,24.47,32.47,0.1476,0.9398,104.79,96.76,96.924
188,cell_00,2024-02-16 18:00:00,3.6756,3.5029,3.8276,1.056,1.5874,21.44,29.44,0.1322,0.9517,115.91,104.56,97.813
189,cell_00,2024-02-17 00:00:00,3.6772,3.5202,3.8465,1.0148,1.5214,24.2,32.2,0.1402,0.9494,111.1,110.92,97.217
190,cell_00,2024-02-17 06:00:00,3.6954,3.5373,3.8506,0.9327,1.4736,23.65,31.65,0.154,0.9274,130.57,119.19,96.76
191,cell_00,2024-02-17 12:00:00,3.6959,3.5386,3.857,1.0105,1.5153,27.36,39.05,0.1425,0.9522,113.27,105.54,97.067
192,cell_00,2024-02-17 18:00:00,3.6935,3.5345,3.8453,0.9439,1.4832,22.45,30.45,0.1597,0.9407,117.58,115.89,96.459
193,cell_00,2024-02-18 00:00:00,3.7072,3.5419,3.8588,1.0731,1.6167,22.84,30.84,0.1605,0.9549,105.39,101.29,96.673
194,cell_00,2024-02-18 06:00:00,3.6685,3.5057,3.8247,1.0405,1.5405,26.66,34.66,0.1678,0.9372,106.7,103.53,96.792
195,cell_00,2024-02-18 12:00:00,3.6991,3.5409,3.8606,1.0048,1.5048,27.04,38.49,0.1785,0.9503,118.88,112.4,96.737
196,cell_00,2024-02-18 18:00:00,3.7111,3.5434,3.863,0.8782,1.4554,23.88,31.88,0.1699,0.9472,132.71,123.4,97.0
197,cell_00,2024-02-19 00:00:00,3.684,3.5159,3.8356,0.9508,1.4637,24.05,32.05,0.1313,0.953,120.26,116.63,96.866
198,cell_00,2024-02-19 06:00:00,3.6916,3.5322,3.8432,1.0344,1.5344,25.92,33.92,0.1319,0.9512,114.31,111.62,96.963
199,cell_00,2024-02-19 12:00:00,3.6873,3.5191,3.839,1.0606,1.5606,21.51,29.51,0.1485,0.9474,110.67,104.21,96.556
200,cell_00,2024-02-19 18:00:00,3.6866,3.5265,3.8381,1.0555,1.5941,22.21,30.21,0.141,0.9346,115.17,106.1,97.032
201,cell_00,2024-02-20 00:00:00,3.6926,3.5357,3.8451,0.9204,1.4204,24.58,37.5,0.1272,0.9352,132.64,115.04,97.251
202,cell_00,2024-02-20 06:00:00,3.709,3.5432,3.872,1.0151,1.5151,27.32,38.11,0.1412,0.9442,116.11,104.67,96.471
203,cell_00,2024-02-20 12:00:00,3.7131,3.5533,3.8649,1.0508,1.6208,24.35,32.35,0.1405,0.9499,113.7,100.29,96.496
204,cell_00,2024-02-20 18:00:00,3.6924,3.5353,3.8438,0.9171,1.4171,25.15,34.45,0.1366,0.9439,130.86,124.15,97.163
205,cell_00,2024-02-21 00:00:00,3.7141,3.5411,3.8658,0.9996,1.4996,26.7,34.7,0.1437,0.9563,115.99,114.19,96.705
206,cell_00,2024-02-21 06:00:00,3.6961,3.5391,3.8475,1.0137,1.5243,28.16,36.16,0.1736,0.9472,117.4,105.69,97.184
207,cell_00,2024-02-21 12:00:00,3.7125,3.5541,3.8851,0.985,1.5045,24.13,34.17,0.154,0.9403,112.76,108.53,96.63
208,cell_00,2024-02-21 18:00:00,3.6949,3.5379,3.8463,0.9074,1.4322,24.97,35.29,0.1994,0.9472,131.86,119.84,97.199
209,cell_00,2024-02-22 00:00:00,3.6965,3.5385,3.8481,0.9837,1.5293,27.73,37.83,0.1534,0.9523,123.54,113.26,96.802
210,cell_00,2024-02-22 06:00:00,3.6989,3.541,3.8676,0.9836,1.4936,22.72,30.72,0.1442,0.9532,113.24,113.67,96.84
211,cell_00,2024-02-22 12:00:00,3.7276,3.5707,3.8835,0.9926,1.5171,26.54,34.54,0.1501,0.9688,121.5,113.87,97.232
212,cell_00,2024-02-22 18:00:00,3.7035,3.5451,3.8608,0.9718,1.4718,23.47,32.97,0.1551,0.9433,124.51,118.22,96.654
213,cell_00,2024-02-23 00:00:00,3.6876,3.5288,3.8406,0.9778,1.481,25.15,33.94,0.1587,0.9493,115.16,110.05,96.48
214,cell_00,2024-02-23 06:00:00,3.7046,3.5216,3.8596,0.998,1.5034,24.64,32.64,0.1915,0.9543,116.47,112.22,96.628
215,cell_00,2024-02-23 12:00:00,3.6917,3.516,3.8511,1.0221,1.5329,23.56,31.56,0.1331,0.9498,118.63,108.75,96.898
216,cell_00,2024-02-23 18:00:00,3.6895,3.5303,3.8414,0.9848,1.5234,23.53,31.75,0.1672,0.945,122.74,109.19,96.293
217,cell_00,2024-02-24 00:00:00,3.7045,3.5469,3.8648,0.9795,1.5073,25.41,35.57,0.1542,0.9345,114.36,117.68,96.954
218,cell_00,2024-02-24 06:00:00,3.6952,3.5367,3.8469,1.0046,1.5068,26.49,34.49,0.1186,0.9449,113.65,104.95,96.601
219,cell_00,2024-02-24 12:00:00,3.6984,3.5412,3.8532,0.904,1.404,24.81,34.08,0.1654,0.9393,131.46,125.2,97.107
220,cell_00,2024-02-24 18:00:00,3.6942,3.5343,3.848,1.0239,1.5272,25.11,33.77,0.1754,0.9327,109.43,109.5,96.044
221,cell_00,2024-02-25 00:00:00,3.6982,3.5395,3.8499,1.0,1.5,25.86,35.36,0.1329,0.942,113.81,114.85,96.526
222,cell_00,2024-02-25 06:00:00,3.6986,3.5393,3.8505,1.002,1.5116,23.54,33.29,0.1498,0.9395,109.78,109.73,96.256
223,cell_00,2024-02-25 12:00:00,3.6754,3.5167,3.8271,1.048,1.6584,26.11,34.11,0.1155,0.9558,106.68,103.01,96.515
224,cell_00,2024-02-25 18:00:00,3.7019,3.544,3.8535,0.9024,1.4024,26.23,34.23,0.1248,0.956,129.58,126.56,96.837
225,cell_00,2024-02-26 00:00:00,3.6852,3.5255,3.8369,0.9013,1.4224,28.91,36.91,0.171,0.941,130.73,125.81,96.709
226,cell_00,2024-02-26 06:00:00,3.6803,3.5177,3.832,1.0137,1.5671,24.44,34.21,0.1407,0.9474,115.88,108.48,96.456
227,cell_00,2024-02-26 12:00:00,3.6941,3.5312,3.8491,0.9996,1.5045,24.31,32.31,0.1278,0.9314,119.05,113.13,96.484
228,cell_00,2024-02-26 18:00:00,3.6957,3.5372,3.8474,1.0085,1.6254,26.15,34.15,0.1546,0.9451,113.96,106.52,96.593
229,cell_00,2024-02-27 00:00:00,3.6874,3.5194,3.8464,0.9769,1.4769,26.23,34.23,0.1396,0.954,115.53,113.35,96.229
230,cell_00,2024-02-27 06:00:00,3.7034,3.5453,3.8551,1.0332,1.5494,24.2,35.7,0.1406,0.9582,106.92,110.85,96.744
231,cell_00,2024-02-27 12:00:00,3.6817,3.5172,3.8333,1.0466,1.5466,24.4,34.05,0.1648,0.9429,107.65,103.34,96.731
232,cell_00,2024-02-27 18:00:00,3.6909,3.5325,3.8426,1.0242,1.5242,25.81,35.35,0.1268,0.9605,111.11,107.39,96.647
233,cell_00,2024-02-28 00:00:00,3.6892,3.5309,3.8541,0.987,1.4994,23.76,33.69,0.1319,0.9348,113.79,117.0,96.699
234,cell_00,2024-02-28 06:00:00,3.6945,3.536,3.8495,0.8946,1.4369,24.38,33.54,0.1531,0.9375,123.38,126.99,96.621
235,cell_00,2024-02-28 12:00:00,3.6985,3.5377,3.8499,1.0385,1.5544,25.13,33.13,0.1694,0.9571,108.41,110.99,97.143
236,cell_00,2024-02-28 18:00:00,3.6847,3.5198,3.8414,1.0611,1.624,26.49,34.49,0.1748,0.9667,110.95,102.43,96.506
237,cell_00,2024-02-29 00:00:00,3.7019,3.543,3.8537,1.0322,1.5322,24.09,32.09,0.1367,0.9549,113.57,112.08,96.44
238,cell_00,2024-02-29 06:00:00,3.6951,3.5205,3.8469,0.956,1.456,22.24,35.51,0.1687,0.9496,126.15,110.64,96.306
239,cell_00,2024-02-29 12:00:00,3.6754,3.5059,3.8473,1.0337,1.6689,22.13,31.24,0.1343,0.928,115.03,106.33,96.222
240,cell_00,2024-02-29 18:00:00,3.6747,3.515,3.8279,1.043,1.5627,23.11,31.11,0.1865,0.9298,111.38,104.87,96.159
241,cell_00,2024-03-01 00:00:00,3.6943,3.5274,3.8468,1.0779,1.5779,23.03,31.96,0.1273,0.9513,103.28,105.01,96.265
242,cell_00,2024-03-01 06:00:00,3.6926,3.5145,3.8498,0.9562,1.4562,24.77,32.77,0.1766,0.9464,121.89,120.01,96.511
243,cell_00,2024-03-01 12:00:00,3.6939,3.5159,3.8546,0.9887,1.4887,23.22,34.23,0.1369,0.9389,112.14,114.13,96.632
244,cell_00,2024-03-01 18:00:00,3.6945,3.5359,3.8463,1.0374,1.5842,23.95,31.95,0.1903,0.9507,110.91,107.52,96.547
245,cell_00,2024-03-02 00:00:00,3.6967,3.5375,3.8486,1.0029,1.5029,23.84,32.84,0.1618,0.9512,113.97,108.63,96.302
246,cell_00,2024-03-02 06:00:00,3.7047,3.5318,3.8584,0.9441,1.4505,24.34,34.47,0.1297,0.9594,122.15,117.01,96.802
247,cell_00,2024-03-02 12:00:00,3.684,3.5259,3.8356,1.0207,1.5207,26.98,35.75,0.1396,0.9514,111.24,108.16,96.754
248,cell_00,2024-03-02 18:00:00,3.6822,3.5221,3.8473,1.0289,1.5655,25.99,34.18,0.1656,0.9623,113.97,100.93,95.944
249,cell_00,2024-03-03 00:00:00,3.6828,3.5223,3.8349,1.0044,1.5044,25.02,33.05,0.1711,0.9501,118.35,108.76,95.796
250,cell_00,2024-03-03 06:00:00,3.6971,3.5333,3.849,1.011,1.511,24.31,32.31,0.1486,0.9488,117.2,112.49,96.156
251,cell_00,2024-03-03 12:00:00,3.7065,3.5466,3.8585,0.9871,1.4983,24.35,32.35,0.1509,0.9606,118.26,113.37,96.048
252,cell_00,2024-03-03 18:00:00,3.6887,3.527,3.841,1.0739,1.604,25.49,33.49,0.1652,0.9402,106.94,104.36,95.341
253,cell_00,2024-03-04 00:00:00,3.6686,3.508,3.8207,0.955,1.4716,25.88,36.84,0.1526,0.9781,114.68,112.99,95.755
254,cell_00,2024-03-04 06:00:00,3.6767,3.5164,3.8288,0.9706,1.4706,23.64,31.64,0.1241,0.9538,121.15,112.92,95.854
255,cell_00,2024-03-04 12:00:00,3.6849,3.5237,3.8372,1.0005,1.5344,25.05,33.05,0.1337,0.9538,115.06,103.47,95.505
256,cell_00,2024-03-04 18:00:00,3.6882,3.5049,3.851,1.0439,1.5439,21.95,29.95,0.1547,0.9553,107.63,103.36,95.832
257,cell_00,2024-03-05 00:00:00,3.6889,3.5243,3.8532,0.9251,1.4251,25.32,35.52,0.1743,0.9688,121.54,117.17,95.339
258,cell_00,2024-03-05 06:00:00,3.6946,3.5262,3.8466,0.9345,1.4345,26.14,35.49,0.1823,0.9579,128.88,114.3,96.176
259,cell_00,2024-03-05 12:00:00,3.6911,3.5315,3.843,0.8981,1.4632,24.58,33.7,0.1656,0.9339,130.07,116.02,96.15
260,cell_00,2024-03-05 18:00:00,3.704,3.5433,3.8624,1.0016,1.5333,27.72,35.72,0.1557,0.964,114.38,111.1,95.7
261,cell_00,2024-03-06 00:00:00,3.6871,3.5268,3.8447,0.9441,1.4743,23.68,32.82,0.165,0.9466,123.35,114.99,95.884
262,cell_00,2024-03-06 06:00:00,3.684,3.5216,3.8395,0.9808,1.5431,25.33,33.33,0.1367,0.9511,115.3,109.5,95.052
263,cell_00,2024-03-06 12:00:00,3.6979,3.5365,3.86,1.0331,1.6737,24.95,32.95,0.1469,0.9372,110.52,102.53,95.428
264,cell_00,2024-03-06 18:00:00,3.6782,3.5174,3.8303,0.9679,1.4679,24.85,34.79,0.1335,0.9553,116.14,113.15,95.687
265,cell_00,2024-03-07 00:00:00,3.6971,3.5357,3.8694,1.0116,1.5116,24.83,34.58,0.125,0.9435,112.55,106.87,95.454
266,cell_00,2024-03-07 06:00:00,3.695,3.535,3.847,0.985,1.485,25.16,33.16,0.1567,0.951,119.11,110.79,95.99
267,cell_00,2024-03-07 12:00:00,3.6931,3.5208,3.8524,1.0336,1.5336,26.27,34.27,0.1537,0.9472,106.74,107.2,96.374
268,cell_00,2024-03-07 18:00:00,3.709,3.5476,3.8613,1.0238,1.5238,27.07,35.28,0.1638,0.9693,115.15,100.74,95.422
269,cell_00,2024-03-08 00:00:00,3.6871,3.513,3.8393,0.9654,1.4654,25.0,36.45,0.1609,0.9698,116.16,117.64,95.524
270,cell_00,2024-03-08 06:00:00,3.7144,3.5499,3.8816,0.9916,1.4916,26.22,34.22,0.1549,0.9505,118.11,105.22,95.846
271,cell_00,2024-03-08 12:00:00,3.6921,3.525,3.844,1.0522,1.5689,23.95,32.5,0.1611,0.9506,111.35,103.75,96.259
272,cell_00,2024-03-08 18:00:00,3.6803,3.5189,3.841,1.0197,1.5223,26.15,34.15,0.1491,0.9463,114.0,103.38,95.409
273,cell_00,2024-03-09 00:00:00,3.6941,3.528,3.8487,0.9302,1.4542,23.86,31.86,0.1583,0.9611,124.7,117.49,95.625
274,cell_00,2024-03-09 06:00:00,3.6831,3.5155,3.8351,1.0328,1.5582,26.64,34.64,0.1355,0.9467,116.51,103.38,95.875
275,cell_00,2024-03-09 12:00:00,3.6847,3.5218,3.851,0.9458,1.4759,28.32,36.32,0.1574,0.9458,120.43,118.64,94.833
276,cell_00,2024-03-09 18:00:00,3.6964,3.5282,3.8489,1.0706,1.5706,24.82,32.82,0.1634,0.9598,108.89,99.99,94.945
277,cell_00,2024-03-10 00:00:00,3.6984,3.5307,3.8508,1.0512,1.6573,21.71,29.73,0.1366,0.9446,110.91,104.75,95.202
278,cell_00,2024-03-10 06:00:00,3.6863,3.524,3.8388,1.0145,1.5262,24.18,32.18,0.151,0.9496,109.46,103.98,95.046
279,cell_00,2024-03-10 12:00:00,3.703,3.5417,3.8608,1.0079,1.5079,26.85,34.85,0.1375,0.9342,111.18,102.5,95.446
280,cell_00,2024-03-10 18:00:00,3.7045,3.5427,3.8608,0.9895,1.4895,25.83,35.39,0.1395,0.957,114.66,108.65,95.275
281,cell_00,2024-03-11 00:00:00,3.7064,3.5422,3.859,1.0339,1.5339,25.37,34.88,0.1275,0.9694,107.43,104.78,94.67
282,cell_00,2024-03-11 06:00:00,3.6983,3.5335,3.8507,0.9815,1.4823,26.51,36.2,0.1753,0.9572,115.04,110.29,95.357
283,cell_00,2024-03-11 12:00:00,3.7062,3.5438,3.8587,1.0118,1.5118,25.73,33.73,0.1713,0.9646,111.48,112.28,95.029
284,cell_00,2024-03-11 18:00:00,3.6746,3.5133,3.8268,1.0436,1.5436,26.83,35.42,0.1607,0.9415,111.05,106.69,95.585
285,cell_00,2024-03-12 00:00:00,3.6893,3.5212,3.8418,0.9719,1.5725,26.38,35.73,0.1894,0.9524,114.03,117.26,95.014
286,cell_00,2024-03-12 06:00:00,3.6838,3.5152,3.8363,0.9692,1.4966,27.28,35.28,0.1462,0.9406,121.22,109.35,95.012
287,cell_00,2024-03-12 12:00:00,3.6942,3.5171,3.8466,0.9403,1.4766,25.54,33.56,0.2106,0.9477,120.95,119.14,95.365
288,cell_00,2024-03-12 18:00:00,3.6874,3.5132,3.8474,0.9468,1.4468,26.36,34.36,0.1454,0.9577,123.45,115.58,95.431
289,cell_00,2024-03-13 00:00:00,3.6913,3.5297,3.8518,0.9086,1.4086,24.54,36.22,0.1551,0.951,120.65,121.03,95.337
290,cell_00,2024-03-13 06:00:00,3.7109,3.5308,3.8635,1.0365,1.5383,24.1,35.95,0.142,0.9359,109.31,109.48,94.697
291,cell_00,2024-03-13 12:00:00,3.6913,3.5298,3.8437,1.0904,1.5991,27.56,35.56,0.1574,0.9368,99.99,101.31,95.364
292,cell_00,2024-03-13 18:00:00,3.6964,3.5231,3.8504,1.0713,1.5713,25.32,38.31,0.1667,0.9362,108.13,105.18,94.859
293,cell_00,2024-03-14 00:00:00,3.6905,3.528,3.8429,0.9187,1.4187,26.21,34.21,0.1477,0.9549,122.46,120.99,95.24
294,cell_00,2024-03-14 06:00:00,3.6929,3.5297,3.8455,1.0362,1.5369,25.19,35.15,0.1855,0.9706,114.64,100.14,94.742
295,cell_00,2024-03-14 12:00:00,3.693,3.5313,3.8454,1.0711,1.5711,24.12,34.06,0.1548,0.9636,104.89,103.56,95.303
296,cell_00,2024-03-14 18:00:00,3.6969,3.5342,3.8494,0.9772,1.4772,25.02,33.02,0.1554,0.931,117.32,110.56,94.928
297,cell_00,2024-03-15 00:00:00,3.7038,3.5408,3.8564,1.0051,1.5051,27.15,36.14,0.1318,0.9642,110.42,112.25,94.785
298,cell_00,2024-03-15 06:00:00,3.7095,3.5383,3.8635,0.8996,1.3996,25.83,33.83,0.1584,0.9594,128.76,124.78,95.384
299,cell_00,2024-03-15 12:00:00,3.696,3.5189,3.8556,1.0133,1.5179,22.43,31.54,0.1473,0.9345,112.41,102.68,95.242
300,cell_00,2024-03-15 18:00:00,3.6981,3.5352,3.8507,0.9468,1.4771,24.68,33.14,0.1378,0.947,118.64,109.78,94.836
301,cell_00,2024-03-16 00:00:00,3.6817,3.5173,3.8342,1.01,1.564,27.67,38.07,0.1345,0.961,110.05,102.86,95.455
302,cell_00,2024-03-16 06:00:00,3.6915,3.5287,3.844,0.9219,1.4219,24.68,32.83,0.2034,0.9555,118.71,117.25,94.888
303,cell_00,2024-03-16 12:00:00,3.7019,3.5395,3.8578,1.0271,1.5271,22.3,30.3,0.1447,0.9369,106.8,100.82,95.03
304,cell_00,2024-03-16 18:00:00,3.7013,3.5313,3.8538,1.0512,1.5731,27.84,38.03,0.1209,0.9561,113.98,105.56,95.101
305,cell_00,2024-03-17 00:00:00,3.6944,3.5315,3.847,0.9608,1.4914,26.02,35.18,0.136,0.9286,117.4,113.14,94.834
306,cell_00,2024-03-17 06:00:00,3.7016,3.5221,3.854,0.9432,1.4432,24.89,34.36,0.149,0.9478,115.05,119.09,95.161
307,cell_00,2024-03-17 12:00:00,3.6972,3.5343,3.8501,0.8922,1.4317,24.44,32.44,0.1609,0.9614,133.36,118.4,94.86
308,cell_00,2024-03-17 18:00:00,3.7043,3.5316,3.8672,0.9867,1.5357,26.62,34.62,0.1611,0.9502,109.87,109.86,94.897
309,cell_00,2024-03-18 00:00:00,3.696,3.5335,3.8483,0.9709,1.5355,24.19,32.19,0.1635,0.945,116.93,107.48,95.383
310,cell_00,2024-03-18 06:00:00,3.6884,3.5171,3.8446,0.9224,1.5114,26.72,34.72,0.1371,0.9589,125.82,121.72,94.662
311,cell_00,2024-03-18 12:00:00,3.6947,3.5304,3.8595,1.0227,1.5227,25.81,35.39,0.1568,0.9597,115.18,101.47,94.251
312,cell_00,2024-03-18 18:00:00,3.6633,3.5009,3.8158,0.9775,1.4782,25.37,35.32,0.1325,0.9631,119.18,106.22,95.058
313,cell_00,2024-03-19 00:00:00,3.6968,3.5352,3.8547,0.9462,1.4468,25.22,33.22,0.1376,0.9587,120.47,111.3,95.339
314,cell_00,2024-03-19 06:00:00,3.6552,3.4913,3.808,0.9723,1.4723,24.74,35.6,0.1316,0.9608,122.1,114.31,94.451
315,cell_00,2024-03-19 12:00:00,3.6738,3.5021,3.8268,1.0536,1.5536,26.57,37.31,0.1262,0.9573,102.12,97.48,93.991
316,cell_00,2024-03-19 18:00:00,3.6962,3.5259,3.849,1.0301,1.5301,23.7,32.19,0.1713,0.9527,115.42,105.81,94.479
317,cell_00,2024-03-20 00:00:00,3.6965,3.5268,3.8493,0.9935,1.4981,22.57,30.57,0.1638,0.9509,118.11,111.23,94.486
1,cell_01,2024-01-01 00:00:00,3.6923,3.5424,3.8476,1.4037,2.1424,31.41,39.41,0.113,0.9463,81.68,78.88,100.035
2,cell_01,2024-01-01 06:00:00,3.7096,3.5572,3.86,1.3743,2.0243,30.66,39.04,0.0975,0.9529,87.39,82.33,99.078
3,cell_01,2024-01-01 12:00:00,3.6961,3.5399,3.846,1.2247,1.9119,30.63,38.63,0.1215,0.9519,99.25,94.49,100.054
4,cell_01,2024-01-01 18:00:00,3.6899,3.5315,3.8398,1.2732,1.9232,31.07,39.07,0.1017,0.956,90.16,87.02,100.193
5,cell_01,2024-01-02 00:00:00,3.6959,3.5463,3.8459,1.3211,1.9711,31.11,39.73,0.1454,0.956,89.85,85.28,100.134
6,cell_01,2024-01-02 06:00:00,3.6737,3.5169,3.8237,1.2965,1.9781,31.25,39.25,0.12,0.9239,93.57,85.28,99.969
7,cell_01,2024-01-02 12:00:00,3.6995,3.5508,3.8493,1.23,1.88,30.1,39.15,0.117,0.9476,99.58,97.09,100.493
8,cell_01,2024-01-02 18:00:00,3.6984,3.5485,3.856,1.3193,1.9693,30.17,38.61,0.1318,0.9552,94.03,84.1,100.093
9,cell_01,2024-01-03 00:00:00,3.7084,3.5446,3.8608,1.2995,1.9495,30.82,38.82,0.0999,0.9459,91.73,84.34,100.131
10,cell_01,2024-01-03 06:00:00,3.6816,3.5243,3.8376,1.3957,2.1093,30.93,38.93,0.0942,0.9504,86.66,77.93,100.313
11,cell_01,2024-01-03 12:00:00,3.7118,3.5541,3.8617,1.2873,1.9989,30.34,38.61,0.1282,0.9575,94.05,84.4,100.109
12,cell_01,2024-01-03 18:00:00,3.7078,3.538,3.8579,1.3584,2.1028,31.49,39.49,0.098,0.9508,86.45,80.98,99.731
13,cell_01,2024-01-04 00:00:00,3.7114,3.5596,3.8684,1.2366,1.8866,28.28,36.28,0.098,0.9651,92.03,92.55,99.268
14,cell_01,2024-01-04 06:00:00,3.6993,3.5489,3.8493,1.2486,1.8986,29.9,38.86,0.1367,0.9613,91.21,86.54,99.857
15,cell_01,2024-01-04 12:00:00,3.7105,3.5611,3.8726,1.3361,1.9861,30.58,41.41,0.1305,0.9488,93.05,83.6,100.228
16,cell_01,2024-01-04 18:00:00,3.6851,3.5349,3.8352,1.3542,2.0048,29.72,37.72,0.0949,0.948,85.87,80.18,99.894
17,cell_01,2024-01-05 00:00:00,3.7075,3.5581,3.8658,1.2521,1.9021,33.44,42.55,0.1076,0.9215,97.32,90.34,100.24
18,cell_01,2024-01-05 06:00:00,3.6924,3.5425,3.8423,1.3012,2.0336,31.03,39.03,0.1019,0.9467,92.97,83.49,100.045
19,cell_01,2024-01-05 12:00:00,3.6841,3.535,3.8444,1.2309,1.9929,31.27,39.76,0.1555,0.9365,96.88,94.02,100.386
20,cell_01,2024-01-05 18:00:00,3.6886,3.5306,3.8708,1.2909,1.9649,30.28,38.28,0.1381,0.9522,95.97,89.98,99.911
21,cell_01,2024-01-06 00:00:00,3.7003,3.5471,3.8502,1.3418,1.9918,30.98,41.43,0.1116,0.9515,91.33,87.15,100.14
22,cell_01,2024-01-06 06:00:00,3.692,3.5424,3.8489,1.2783,1.9283,29.18,37.18,0.1315,0.957,89.53,86.73,100.152
23,cell_01,2024-01-06 12:00:00,3.7044,3.5497,3.8542,1.2875,2.0149,30.75,38.75,0.0929,0.964,96.21,92.39,100.45
24,cell_01,2024-01-06 18:00:00,3.6811,3.5226,3.8357,1.2435,1.8973,29.59,39.71,0.1065,0.9497,96.07,93.03,99.488
25,cell_01,2024-01-07 00:00:00,3.6785,3.5282,3.8286,1.2676,1.9176,30.58,38.58,0.1221,0.9728,93.09,85.62,99.862
26,cell_01,2024-01-07 06:00:00,3.7141,3.5647,3.8653,1.3879,2.062,27.16,35.16,0.129,0.9523,88.65,81.83,100.255
27,cell_01,2024-01-07 12:00:00,3.7097,3.5609,3.8595,1.3036,1.9536,29.31,42.41,0.1181,0.9369,94.2,90.33,100.464
28,cell_01,2024-01-07 18:00:00,3.6896,3.5398,3.8474,1.2499,1.9072,33.2,41.2,0.125,0.9444,94.26,89.46,100.072
29,cell_01,2024-01-08 00:00:00,3.6998,3.5496,3.8499,1.2843,1.9343,32.25,40.25,0.1216,0.9463,97.87,87.58,99.912
30,cell_01,2024-01-08 06:00:00,3.7105,3.5604,3.8728,1.2201,1.9245,32.98,41.67,0.1167,0.9559,100.04,94.92,100.227
31,cell_01,2024-01-08 12:00:00,3.7046,3.5552,3.8545,1.2493,1.8993,33.08,41.62,0.1141,0.9405,97.32,87.21,100.261
32,cell_01,2024-01-08 18:00:00,3.7013,3.5511,3.8514,1.368,2.076,32.01,40.01,0.1115,0.947,83.85,87.33,99.892
33,cell_01,2024-01-09 00:00:00,3.7101,3.5587,3.8763,1.2929,1.9429,30.32,38.32,0.1246,0.9484,90.26,84.67,99.437
34,cell_01,2024-01-09 06:00:00,3.6922,3.5397,3.8424,1.3945,2.0445,29.44,37.44,0.1282,0.9455,85.33,77.44,99.692
35,cell_01,2024-01-09 12:00:00,3.7002,3.5457,3.8693,1.2952,1.9452,32.72,40.72,0.124,0.9581,93.77,83.35,99.905
36,cell_01,2024-01-09 18:00:00,3.6992,3.544,3.8616,1.2982,1.9862,31.1,43.4,0.0964,0.9564,92.15,86.5,99.56
37,cell_01,2024-01-10 00:00:00,3.6963,3.5446,3.8466,1.332,1.982,34.74,42.74,0.1,0.9617,91.86,88.47,99.351
38,cell_01,2024-01-10 06:00:00,3.6951,3.5434,3.8454,1.1664,1.8164,30.45,39.65,0.128,0.9467,99.76,100.34,99.321
39,cell_01,2024-01-10 12:00:00,3.6994,3.5473,3.8511,1.3102,1.9603,33.96,41.96,0.1494,0.962,92.63,90.0,99.139
40,cell_01,2024-01-10 18:00:00,3.6987,3.5461,3.8645,1.2976,1.9536,30.76,38.76,0.123,0.9364,94.4,87.23,98.937
41,cell_01,2024-01-11 00:00:00,3.6881,3.5356,3.8429,1.3743,2.0243,33.0,41.0,0.1118,0.9361,88.76,81.7,99.028
42,cell_01,2024-01-11 06:00:00,3.706,3.5519,3.8584,1.3482,1.9982,33.55,41.55,0.1245,0.9379,90.19,82.41,98.654
43,cell_01,2024-01-11 12:00:00,3.6889,3.5223,3.8393,1.2433,1.9331,29.47,37.47,0.0973,0.9501,99.35,86.52,99.09
44,cell_01,2024-01-11 18:00:00,3.6954,3.5331,3.8462,1.3621,2.0121,30.27,38.27,0.1462,0.962,83.05,85.87,98.359
45,cell_01,2024-01-12 00:00:00,3.6949,3.5413,3.8587,1.2869,1.9369,29.45,39.79,0.1237,0.944,93.73,87.29,98.572
46,cell_01,2024-01-12 06:00:00,3.7017,3.5417,3.8523,1.2548,1.9129,29.16,37.16,0.1066,0.9452,98.85,89.28,98.731
47,cell_01,2024-01-12 12:00:00,3.6778,3.5196,3.8281,1.3099,1.9599,32.0,40.0,0.1167,0.9478,91.64,86.56,99.299
48,cell_01,2024-01-12 18:00:00,3.7068,3.5532,3.8575,1.2899,1.9399,30.71,38.71,0.1095,0.9557,89.11,89.82,98.574
49,cell_01,2024-01-13 00:00:00,3.6908,3.5281,3.8416,1.3769,2.0269,31.08,41.96,0.1462,0.9452,89.99,79.07,98.35
50,cell_01,2024-01-13 06:00:00,3.7094,3.5546,3.8603,1.317,2.0167,31.83,39.83,0.116,0.9447,86.48,86.8,98.109
51,cell_01,2024-01-13 12:00:00,3.6933,3.54,3.8439,1.3103,1.9603,28.21,37.34,0.1231,0.9365,88.9,87.77,98.692
52,cell_01,2024-01-13 18:00:00,3.6955,3.5344,3.8618,1.345,1.995,32.93,42.87,0.1315,0.9443,84.0,85.55,97.35
53,cell_01,2024-01-14 00:00:00,3.716,3.5585,3.867,1.3546,2.0046,30.48,38.48,0.1052,0.9618,86.41,78.12,97.893
54,cell_01,2024-01-14 06:00:00,3.6957,3.5431,3.8532,1.3392,2.0362,31.8,39.8,0.1239,0.9509,87.97,81.33,98.976
55,cell_01,2024-01-14 12:00:00,3.7099,3.5557,3.8607,1.371,2.021,31.93,39.93,0.1255,0.9426,86.0,81.52,98.334
