cell_id,usage_profile,cycle_id,timestamp,voltage_mean,voltage_min,voltage_max,current_mean,current_max,temperature_mean,temperature_max,soc_min,soc_max,charge_time_min,discharge_time_min,soh_ground_truth,charge_time,discharge_depth,c_rate,internal_resistance_proxy,cumulative_time_above_40C,cumulative_deep_dod_cycles,cumulative_cycle_count
CELL_01,mild,134,2025-01-23 14:05:30,3.594,3.066,4.198,2.413,2.913,21.13,24.86,43.16,96.1,127.44,66.17,99.084,127.44,52.94,0.4826,2.264000000000001,0,0,134
CELL_01,mild,135,2025-01-23 18:10:06,3.682,3.046,4.247,2.986,3.975,26.03,30.86,40.6,97.93,97.17,58.31,99.076,97.17,57.330000000000005,0.5972000000000001,1.2143579373104147,0,0,135
CELL_01,mild,136,2025-01-23 21:49:32,3.568,2.95,4.197,2.554,3.759,23.85,30.68,41.87,96.99,115.9,67.89,99.072,115.9,55.12,0.5107999999999999,1.0348547717842322,0,0,136
CELL_01,mild,137,2025-01-24 01:52:01,3.572,2.91,4.212,3.033,4.493,20.15,24.54,35.18,99.6,96.14,65.48,99.071,96.14,64.41999999999999,0.6066,0.8917808219178077,0,0,137
CELL_01,mild,138,2025-01-24 05:06:07,3.574,2.93,4.193,3.174,3.917,26.13,30.99,37.0,97.4,97.57,56.19,99.04,97.57,60.400000000000006,0.6348,1.6998654104979807,0,0,138
CELL_01,mild,139,2025-01-24 09:39:57,3.594,2.997,4.187,2.586,3.459,25.86,29.13,35.37,98.83,122.03,72.72,99.018,122.03,63.46,0.5172,1.3631156930126003,0,0,139
CELL_01,mild,140,2025-01-24 13:44:35,3.61,3.057,4.19,3.029,3.681,22.93,26.18,30.85,97.84,102.54,65.33,99.017,102.54,66.99000000000001,0.6058,1.7377300613496935,0,0,140
CELL_01,mild,141,2025-01-24 17:43:54,3.582,3.054,4.173,2.854,4.268,25.65,32.16,40.74,99.48,102.9,61.62,99.012,102.9,58.74,0.5708,0.7913719943422917,0,0,141
CELL_01,mild,142,2025-01-24 21:44:52,3.605,3.093,4.191,3.253,4.66,26.76,30.18,32.33,97.52,93.32,60.53,98.994,93.32,65.19,0.6506000000000001,0.7803837953091683,0,0,142
CELL_01,mild,143,2025-01-25 02:10:13,3.593,2.963,4.256,3.242,4.662,24.11,30.77,31.73,98.13,93.98,60.91,98.993,93.98,66.39999999999999,0.6484,0.9105633802816903,0,0,143
CELL_01,mild,144,2025-01-25 06:58:22,3.674,3.076,4.251,2.418,2.963,23.97,29.59,39.46,98.46,124.84,73.2,98.99,124.84,58.99999999999999,0.48360000000000003,2.155963302752294,0,0,144
CELL_01,mild,145,2025-01-25 10:32:34,3.68,3.078,4.178,3.594,5.088,22.88,29.4,35.57,97.71,85.27,50.26,98.983,85.27,62.13999999999999,0.7188,0.7362784471218206,0,0,145
CELL_01,mild,146,2025-01-25 16:15:38,3.586,2.972,4.22,2.022,2.705,25.61,31.45,40.8,99.29,149.98,88.74,98.982,149.98,58.49000000000001,0.4044,1.8272327964860897,0,0,146
CELL_01,mild,147,2025-01-25 19:05:05,3.608,3.024,4.206,3.808,5.313,24.52,28.09,39.23,97.39,82.46,45.62,98.978,82.46,58.160000000000004,0.7615999999999999,0.7853820598006648,0,0,147
CELL_01,mild,148,2025-01-25 23:51:01,3.622,3.071,4.193,2.439,3.055,25.27,30.98,30.31,96.28,127.11,82.69,98.963,127.11,65.97,0.4878,1.8214285714285703,0,0,148
CELL_01,mild,149,2025-01-26 03:35:48,3.655,3.053,4.249,3.257,4.76,23.0,26.13,40.6,97.22,94.61,49.72,98.957,94.61,56.62,0.6514,0.7957418496340652,0,0,149
CELL_01,mild,150,2025-01-26 09:24:37,3.618,2.976,4.268,1.862,2.539,26.3,29.74,47.98,99.46,160.49,81.07,98.948,160.49,51.48,0.3724,1.9084194977843423,0,0,150
CELL_01,mild,151,2025-01-26 13:23:09,3.629,2.956,4.258,2.532,3.669,26.03,32.04,40.52,99.22,116.53,70.22,98.947,116.53,58.699999999999996,0.5064,1.1451187335092348,0,0,151
CELL_01,mild,152,2025-01-26 16:52:43,3.611,2.96,4.245,2.852,3.677,25.18,28.23,47.82,98.39,107.9,55.0,98.941,107.9,50.57,0.5704,1.5575757575757574,0,0,152
CELL_01,mild,153,2025-01-26 20:41:14,3.671,3.066,4.23,3.035,3.7,24.79,30.97,36.98,96.14,100.77,59.0,98.93,100.77,59.160000000000004,0.607,1.7503759398496248,0,0,153
CELL_01,mild,154,2025-01-27 00:55:36,3.634,2.989,4.231,2.824,4.145,30.38,34.64,31.04,98.41,103.19,75.07,98.917,103.19,67.37,0.5648,0.940196820590462,0,0,154
CELL_01,mild,155,2025-01-27 04:01:36,3.629,3.001,4.234,3.062,4.357,24.51,29.46,42.83,98.61,97.43,54.45,98.916,97.43,55.78,0.6123999999999999,0.9521235521235519,0,0,155
CELL_01,mild,156,2025-01-27 09:28:49,3.569,2.956,4.191,1.966,2.72,20.58,24.14,37.89,96.78,155.84,89.89,98.915,155.84,58.89,0.3932,1.637931034482758,0,0,156
CELL_01,mild,157,2025-01-27 13:12:35,3.58,2.969,4.221,3.107,3.834,21.25,27.98,37.01,97.59,99.8,58.46,98.914,99.8,60.580000000000005,0.6214000000000001,1.7221458046767544,0,0,157
CELL_01,mild,158,2025-01-27 17:03:03,3.61,2.962,4.253,2.909,4.022,23.69,28.38,34.7,98.86,100.99,64.93,98.907,100.99,64.16,0.5818,1.1599281221922726,0,0,158
CELL_01,mild,159,2025-01-27 20:19:47,3.619,2.971,4.265,2.934,3.592,20.7,24.18,41.27,97.68,105.71,60.12,98.891,105.71,56.410000000000004,0.5868,1.9665653495440725,0,0,159
CELL_01,mild,160,2025-01-27 23:49:54,3.594,2.924,4.261,3.379,4.789,21.53,27.08,38.46,99.49,83.68,52.69,98.89,83.68,61.029999999999994,0.6758,0.9482269503546102,0,0,160
CELL_01,mild,161,2025-01-28 03:44:52,3.637,3.069,4.24,3.633,5.07,23.9,27.39,37.77,98.23,80.34,53.61,98.889,80.34,60.46,0.7266,0.8148921363952679,0,0,161
CELL_01,mild,162,2025-01-28 07:54:19,3.557,2.986,4.202,3.244,4.785,22.81,27.6,36.79,99.43,97.23,60.27,98.877,97.23,62.64000000000001,0.6488,0.789097988319273,0,0,162
CELL_01,mild,163,2025-01-28 11:39:38,3.586,2.905,4.235,2.846,3.547,22.82,27.54,38.62,96.57,109.05,58.26,98.875,109.05,57.949999999999996,0.5692,1.8972895863052788,0,0,163
CELL_01,mild,164,2025-01-28 15:39:24,3.614,2.991,4.239,3.636,5.441,23.57,29.28,45.02,96.87,82.52,40.49,98.874,82.52,51.85,0.7272000000000001,0.6914127423822715,0,0,164
CELL_01,mild,165,2025-01-28 20:10:56,3.663,3.08,4.182,2.871,3.694,24.13,27.25,38.1,97.55,105.19,61.94,98.867,105.19,59.449999999999996,0.5742,1.3390036452004865,0,0,165
CELL_01,mild,166,2025-01-29 00:30:27,3.61,2.931,4.226,2.257,3.075,26.81,33.74,45.06,97.36,132.27,70.02,98.851,132.27,52.3,0.4514,1.583129584352078,0,0,166
CELL_01,mild,167,2025-01-29 05:52:25,3.586,2.928,4.215,2.01,2.763,23.42,26.66,40.47,97.37,156.23,84.49,98.844,156.23,56.900000000000006,0.40199999999999997,1.7091633466135454,0,0,167
CELL_01,mild,168,2025-01-29 10:56:43,3.606,3.009,4.193,2.362,3.171,26.8,32.28,38.4,96.16,125.92,76.9,98.836,125.92,57.76,0.47240000000000004,1.4635352286773797,0,0,168
CELL_01,mild,169,2025-01-29 14:24:53,3.65,3.073,4.229,3.189,4.289,26.24,33.02,38.44,96.6,91.56,51.82,98.826,91.56,58.16,0.6378,1.0509090909090915,0,0,169
CELL_01,mild,170,2025-01-29 19:23:29,3.626,2.982,4.253,2.865,4.281,23.55,28.59,25.88,99.46,108.2,80.03,98.824,108.2,73.58,0.5730000000000001,0.8975988700564974,0,0,170
CELL_01,mild,171,2025-01-29 22:41:16,3.634,3.045,4.24,2.991,4.206,26.19,31.69,54.41,99.71,98.07,44.62,98.808,98.07,45.3,0.5982000000000001,0.9835390946502057,0,0,171
CELL_01,mild,172,2025-01-30 02:38:47,3.664,3.067,4.244,3.428,4.873,23.94,27.78,38.74,96.06,89.6,48.97,98.792,89.6,57.32,0.6856,0.8145328719723179,0,0,172
CELL_01,mild,173,2025-01-30 06:25:32,3.544,2.913,4.205,2.918,3.859,25.7,29.06,32.6,97.95,102.39,67.39,98.788,102.39,65.35,0.5836,1.3730074388947933,0,0,173
CELL_01,mild,174,2025-01-30 11:07:26,3.543,2.915,4.211,3.002,3.647,26.22,29.52,31.55,98.83,102.57,65.71,98.787,102.57,67.28,0.6003999999999999,2.0093023255813955,0,0,174
CELL_01,mild,175,2025-01-30 14:40:59,3.589,3.021,4.206,3.318,4.956,26.66,30.94,38.87,97.91,91.43,51.67,98.782,91.43,59.04,0.6636,0.7234432234432236,0,0,175
CELL_01,mild,176,2025-01-30 18:52:00,3.652,3.043,4.253,3.095,3.938,27.01,32.35,41.98,98.73,93.48,57.76,98.777,93.48,56.75000000000001,0.619,1.435349940688019,0,0,176
CELL_01,mild,177,2025-01-30 22:12:03,3.57,2.964,4.17,2.738,3.9,24.95,29.09,45.38,96.54,109.62,54.8,98.764,109.62,51.160000000000004,0.5476,1.0378657487091223,0,0,177
CELL_01,mild,178,2025-01-31 02:13:15,3.625,2.954,4.255,3.563,4.66,22.93,29.29,40.7,96.41,83.72,45.58,98.75,83.72,55.709999999999994,0.7126,1.1859617137648129,0,0,178
CELL_01,mild,179,2025-01-31 08:19:03,3.603,3.041,4.171,1.781,2.475,25.78,29.14,39.26,98.75,166.03,101.26,98.744,166.03,59.49,0.35619999999999996,1.628242074927954,0,0,179
CELL_01,mild,180,2025-01-31 11:33:01,3.61,3.029,4.175,3.529,5.063,25.14,31.94,41.7,96.42,76.51,46.27,98.74,76.51,54.72,0.7058,0.7470664928292047,0,0,180
CELL_01,mild,181,2025-01-31 15:56:03,3.66,3.07,4.192,2.773,4.012,23.9,28.38,42.31,96.21,114.48,57.56,98.739,114.48,53.89999999999999,0.5546,0.9055690072639232,0,0,181
CELL_01,mild,182,2025-01-31 19:38:58,3.63,2.963,4.235,2.791,3.968,25.73,31.16,42.32,98.61,108.06,58.98,98.736,108.06,56.29,0.5582,1.0807136788445202,0,0,182
CELL_01,mild,183,2025-01-31 23:15:52,3.58,2.976,4.204,3.37,4.059,23.91,27.36,38.88,98.06,81.09,52.25,98.724,81.09,59.18,0.674,1.782293178519593,0,0,183
CELL_01,mild,184,2025-02-01 02:55:59,3.607,2.962,4.248,2.979,4.181,20.18,23.22,35.39,98.08,99.99,66.22,98.718,99.99,62.69,0.5958,1.069883527454243,0,0,184
CELL_01,mild,185,2025-02-01 06:39:53,3.583,2.905,4.26,3.082,4.482,25.2,29.6,29.74,97.49,99.36,67.27,98.717,99.36,67.75,0.6164,0.9678571428571426,0,0,185
CELL_01,mild,186,2025-02-01 10:29:53,3.596,2.995,4.176,2.601,3.705,23.13,26.39,41.65,97.94,114.7,65.01,98.716,114.7,56.29,0.5202,1.0697463768115942,0,0,186
CELL_01,mild,187,2025-02-01 14:40:39,3.623,3.027,4.209,2.444,3.528,24.25,29.74,40.71,99.13,125.28,69.35,98.706,125.28,58.419999999999995,0.4888,1.0904059040590401,0,0,187
CELL_01,mild,188,2025-02-01 17:58:44,3.546,2.902,4.233,3.31,4.118,24.53,29.41,34.6,96.25,90.75,55.57,98.696,90.75,61.65,0.662,1.6472772277227712,0,0,188
CELL_01,mild,189,2025-02-01 21:31:25,3.608,2.987,4.175,2.91,3.969,29.05,32.35,37.06,97.1,99.4,61.49,98.686,99.4,60.03999999999999,0.5820000000000001,1.1218130311614731,0,0,189
CELL_01,mild,190,2025-02-02 01:56:42,3.601,3.019,4.178,3.166,4.214,25.74,32.58,36.8,97.04,96.41,57.17,98.685,96.41,60.24000000000001,0.6332,1.1059160305343505,0,0,190
CELL_01,mild,191,2025-02-02 04:27:43,3.629,3.028,4.237,3.902,4.972,25.85,31.88,36.55,96.65,73.27,46.67,98.681,73.27,60.10000000000001,0.7804,1.1299065420560745,0,0,191
CELL_01,mild,192,2025-02-02 07:50:15,3.583,2.944,4.203,2.896,4.027,28.12,31.16,33.82,96.91,103.12,66.78,98.68,103.12,63.089999999999996,0.5791999999999999,1.1131741821396994,0,0,192
CELL_01,mild,193,2025-02-02 11:59:35,3.574,2.909,4.246,3.372,5.051,29.2,32.67,38.39,97.16,84.16,49.59,98.673,84.16,58.769999999999996,0.6744,0.7963073257891604,0,0,193
CELL_01,mild,194,2025-02-02 15:31:27,3.59,2.972,4.236,2.704,3.702,25.3,30.61,31.04,97.0,106.37,71.99,98.668,106.37,65.96000000000001,0.5408000000000001,1.2665330661322647,0,0,194
CELL_01,mild,195,2025-02-02 18:47:56,3.594,3.052,4.199,3.988,5.404,24.19,30.99,34.89,98.33,74.35,49.27,98.65,74.35,63.44,0.7976,0.8100282485875705,0,0,195
CELL_01,mild,196,2025-02-03 00:06:22,3.631,3.071,4.191,2.337,3.037,24.19,29.18,34.7,96.74,132.15,81.06,98.649,132.15,62.03999999999999,0.46740000000000004,1.6,0,0,196
CELL_01,mild,197,2025-02-03 04:37:14,3.552,2.908,4.183,2.111,2.802,27.47,33.56,43.97,98.62,134.46,79.05,98.648,134.46,54.650000000000006,0.4222,1.8451519536903043,0,0,197
CELL_01,mild,198,2025-02-03 08:54:18,3.599,2.961,4.203,3.41,4.525,22.95,26.88,33.31,99.39,86.59,59.3,98.647,86.59,66.08,0.682,1.11390134529148,0,0,198
CELL_01,mild,199,2025-02-03 13:14:49,3.575,2.933,4.248,3.043,4.299,23.8,29.17,31.53,98.64,98.91,67.31,98.646,98.91,67.11,0.6086,1.0469745222929938,0,0,199
CELL_01,mild,200,2025-02-03 18:02:18,3.692,3.087,4.253,2.522,3.306,26.59,32.62,37.87,98.04,121.41,73.56,98.643,121.41,60.17000000000001,0.5044,1.487244897959183,0,0,200
CELL_01,mild,201,2025-02-03 22:20:38,3.654,3.096,4.256,2.721,3.539,26.33,30.43,37.12,99.23,113.07,70.6,98.632,113.07,62.11000000000001,0.5442,1.4180929095354524,0,0,201
CELL_01,mild,202,2025-02-04 03:05:33,3.578,2.905,4.254,2.733,3.594,25.18,29.7,36.67,98.94,112.11,69.27,98.631,112.11,62.269999999999996,0.5466,1.56678281068525,0,0,202
CELL_01,mild,203,2025-02-04 07:14:40,3.651,3.06,4.226,3.349,4.199,26.0,29.21,37.77,98.02,88.73,51.97,98.63,88.73,60.24999999999999,0.6698000000000001,1.3717647058823534,0,0,203
CELL_01,mild,204,2025-02-04 10:31:02,3.665,3.067,4.261,3.386,4.644,22.98,28.67,41.75,98.5,85.59,49.0,98.629,85.59,56.75,0.6772,0.9491255961844197,0,0,204
CELL_01,mild,205,2025-02-04 15:00:22,3.537,2.966,4.176,2.732,3.84,21.96,27.89,32.05,97.62,109.35,73.07,98.611,109.35,65.57000000000001,0.5464,1.0920577617328524,0,0,205
CELL_01,mild,206,2025-02-04 19:41:08,3.558,2.955,4.214,2.753,3.533,27.29,31.09,28.8,96.41,113.53,73.83,98.61,113.53,67.61,0.5506,1.614102564102565,0,0,206
CELL_01,mild,207,2025-02-04 22:58:19,3.568,2.957,4.236,2.958,3.788,21.31,25.9,41.7,97.06,102.6,56.31,98.607,102.6,55.36,0.5916,1.5409638554216873,0,0,207
CELL_01,mild,208,2025-02-05 02:08:41,3.668,3.093,4.196,3.624,4.365,25.37,30.77,29.58,97.07,78.06,57.9,98.594,78.06,67.49,0.7248,1.4885290148448038,0,0,208
CELL_01,mild,209,2025-02-05 05:32:36,3.636,3.018,4.241,3.276,4.13,27.04,33.82,35.07,96.42,96.67,54.46,98.589,96.67,61.35,0.6552,1.4320843091334892,0,0,209
CELL_01,mild,210,2025-02-05 09:09:34,3.634,3.034,4.268,3.249,4.082,24.49,29.29,39.91,99.36,93.29,54.62,98.583,93.29,59.45,0.6498,1.4813925570228095,0,0,210
CELL_01,mild,211,2025-02-05 12:01:56,3.623,2.948,4.242,3.875,5.391,24.13,30.02,44.07,96.04,79.13,40.95,98.582,79.13,51.970000000000006,0.775,0.8535620052770448,0,0,211
CELL_01,mild,212,2025-02-05 16:21:34,3.599,2.916,4.266,2.85,3.995,23.26,26.51,29.9,98.43,101.08,73.05,98.576,101.08,68.53,0.5700000000000001,1.1790393013100438,0,0,212
CELL_01,mild,213,2025-02-05 20:00:53,3.598,3.008,4.197,3.342,4.596,26.74,31.82,31.84,96.27,88.97,59.47,98.56,88.97,64.42999999999999,0.6684,0.9481658692185009,0,0,213
CELL_01,mild,214,2025-02-06 00:27:08,3.637,3.03,4.264,2.491,3.32,26.28,31.8,33.56,97.71,118.35,73.7,98.556,118.35,64.14999999999999,0.49820000000000003,1.488540410132691,0,0,214
CELL_01,mild,215,2025-02-06 04:19:18,3.581,2.937,4.237,2.861,3.493,24.01,29.63,29.82,97.04,105.37,70.77,98.555,105.37,67.22,0.5722,2.0569620253164573,0,0,215
CELL_01,mild,216,2025-02-06 09:15:15,3.599,2.971,4.253,2.17,2.836,25.66,29.9,37.64,98.14,134.8,85.64,98.554,134.8,60.5,0.434,1.9249249249249252,0,0,216
CELL_01,mild,217,2025-02-06 13:16:38,3.656,3.068,4.256,3.184,4.467,24.54,29.75,42.27,98.01,99.0,51.75,98.553,99.0,55.74,0.6368,0.9259547934528454,0,0,217
CELL_01,mild,218,2025-02-06 16:38:54,3.574,2.9,4.242,3.372,4.213,25.72,29.44,41.66,96.47,88.13,52.26,98.544,88.13,54.81,0.6744,1.5957193816884658,0,0,218
CELL_01,mild,219,2025-02-06 21:37:19,3.651,3.092,4.232,2.311,2.926,24.57,29.64,39.97,98.43,134.04,71.7,98.527,134.04,58.46000000000001,0.4622,1.8536585365853655,0,0,219
CELL_01,mild,220,2025-02-07 01:41:28,3.63,3.026,4.224,2.351,3.436,20.34,26.15,37.65,97.65,126.58,74.72,98.526,126.58,60.00000000000001,0.4702,1.1041474654377885,0,0,220
CELL_01,mild,221,2025-02-07 05:53:17,3.548,2.904,4.25,3.019,4.003,23.01,27.58,36.33,99.58,97.07,62.76,98.502,97.07,63.25,0.6038,1.3678861788617886,0,0,221
CELL_01,mild,222,2025-02-07 10:29:13,3.596,2.997,4.204,3.066,4.455,26.92,30.93,33.06,99.29,98.85,67.66,98.5,98.85,66.23,0.6132,0.8689704823614108,0,0,222
CELL_01,mild,223,2025-02-07 13:47:51,3.644,3.075,4.209,2.979,3.634,23.4,27.95,39.53,99.21,100.85,61.1,98.494,100.85,59.67999999999999,0.5958,1.7312977099236637,0,0,223
CELL_01,mild,224,2025-02-07 17:05:36,3.553,2.964,4.192,3.673,5.024,23.88,28.38,41.46,99.99,81.11,44.86,98.493,81.11,58.529999999999994,0.7346,0.908956328645448,0,0,224
CELL_01,mild,225,2025-02-07 21:18:25,3.553,2.901,4.251,3.326,4.474,26.79,32.63,29.66,96.03,94.74,60.41,98.475,94.74,66.37,0.6652,1.1759581881533103,0,0,225
CELL_01,mild,226,2025-02-08 01:30:21,3.621,3.048,4.187,3.029,4.198,25.83,32.04,44.41,98.68,100.12,53.53,98.468,100.12,54.27000000000001,0.6058,0.9743370402053034,0,0,226
CELL_01,mild,227,2025-02-08 05:54:02,3.628,3.043,4.198,2.484,3.334,28.4,34.96,32.96,98.32,117.76,77.68,98.467,117.76,65.35999999999999,0.4968,1.3588235294117648,0,0,227
CELL_01,mild,228,2025-02-08 09:24:07,3.637,2.977,4.253,3.016,4.248,23.63,30.26,43.17,96.31,102.27,54.06,98.466,102.27,53.14,0.6032,1.0357142857142858,0,0,228
CELL_01,mild,229,2025-02-08 12:42:45,3.589,3.019,4.197,3.299,4.175,25.34,29.64,34.31,97.08,92.56,59.17,98.455,92.56,62.769999999999996,0.6597999999999999,1.3447488584474887,0,0,229
CELL_01,mild,230,2025-02-08 16:17:25,3.556,2.952,4.174,3.717,4.496,26.52,29.87,42.48,97.73,79.09,45.57,98.45,79.09,55.25000000000001,0.7434000000000001,1.5686777920410782,0,0,230
CELL_01,mild,231,2025-02-08 20:47:12,3.603,3.015,4.177,3.168,4.038,26.36,32.91,38.81,97.3,92.28,57.72,98.442,92.28,58.489999999999995,0.6336,1.3356321839080452,0,0,231
CELL_01,mild,232,2025-02-09 00:10:19,3.574,2.972,4.249,2.748,3.316,25.63,29.6,37.01,96.52,105.56,66.25,98.431,105.56,59.51,0.5496000000000001,2.2482394366197194,0,0,232
CELL_01,mild,233,2025-02-09 04:00:25,3.663,3.025,4.257,3.193,4.372,26.24,32.29,29.51,96.16,99.21,65.88,98.409,99.21,66.64999999999999,0.6386000000000001,1.0449533502968618,0,0,233
CELL_01,mild,234,2025-02-09 07:17:42,3.621,3.006,4.192,3.08,4.011,24.02,27.93,36.2,99.72,99.49,62.98,98.389,99.49,63.519999999999996,0.616,1.27389903329753,0,0,234
CELL_01,mild,235,2025-02-09 10:47:33,3.614,3.03,4.198,3.981,5.61,28.91,34.62,40.02,97.49,72.29,44.11,98.388,72.29,57.46999999999999,0.7962,0.7170042971147945,0,0,235
CELL_01,mild,236,2025-02-09 14:24:29,3.661,3.056,4.231,3.237,3.903,25.75,30.57,31.92,96.68,89.74,61.02,98.353,89.74,64.76,0.6474,1.7642642642642643,0,0,236
CELL_01,mild,237,2025-02-09 18:11:13,3.573,2.91,4.174,3.878,5.066,25.48,29.59,45.44,99.69,76.92,40.35,98.34,76.92,54.25,0.7756000000000001,1.0639730639730645,0,0,237
CELL_01,mild,238,2025-02-09 21:42:29,3.629,3.047,4.199,2.829,3.562,25.52,31.16,37.4,99.54,109.61,66.04,98.337,109.61,62.14000000000001,0.5658000000000001,1.57162346521146,0,0,238
CELL_01,mild,239,2025-02-10 02:04:51,3.553,2.942,4.193,2.897,3.538,23.97,30.87,40.25,99.27,102.86,57.65,98.336,102.86,59.019999999999996,0.5793999999999999,1.95163806552262,0,0,239
CELL_01,mild,240,2025-02-10 05:49:32,3.597,2.971,4.238,2.619,3.345,24.07,28.38,41.59,96.52,117.17,63.57,98.335,117.17,54.92999999999999,0.5238,1.7451790633608821,0,0,240
CELL_01,mild,241,2025-02-10 09:46:04,3.599,3.001,4.185,2.82,3.876,24.94,29.15,42.5,98.25,108.72,56.46,98.334,108.72,55.75,0.564,1.1212121212121209,0,0,241
CELL_01,mild,242,2025-02-10 16:01:45,3.633,3.033,4.248,1.839,2.524,24.95,29.18,44.83,98.9,166.8,89.82,98.329,166.8,54.07000000000001,0.3678,1.7737226277372267,0,0,242
CELL_01,mild,243,2025-02-10 20:28:39,3.671,3.068,4.207,2.974,4.0,24.44,28.22,33.73,97.96,104.04,64.25,98.328,104.04,64.22999999999999,0.5948,1.1101364522417154,0,0,243
CELL_01,mild,244,2025-02-11 01:13:04,3.569,3.029,4.193,2.372,3.195,21.07,24.58,37.01,98.32,123.77,79.25,98.32,123.77,61.309999999999995,0.4744,1.4143377885783714,0,0,244
CELL_01,mild,245,2025-02-11 04:38:41,3.677,3.094,4.228,2.726,4.029,23.82,27.7,40.92,96.73,107.07,60.73,98.319,107.07,55.81,0.5452,0.8702993092862624,0,0,245
CELL_01,mild,246,2025-02-11 08:37:24,3.561,2.944,4.192,3.234,4.534,27.39,32.62,34.69,96.7,93.65,58.6,98.31,93.65,62.010000000000005,0.6468,0.9600000000000003,0,0,246
CELL_01,mild,247,2025-02-11 12:28:59,3.536,2.908,4.2,2.984,4.406,23.73,28.56,35.11,97.4,98.32,61.3,98.307,98.32,62.290000000000006,0.5968,0.9085794655414913,0,0,247
CELL_01,mild,248,2025-02-11 17:02:43,3.697,3.1,4.247,2.393,3.3,26.78,32.82,37.94,97.72,123.57,74.21,98.306,123.57,59.78,0.47859999999999997,1.2646085997794925,0,0,248
CELL_01,mild,249,2025-02-11 22:00:48,3.587,2.932,4.173,1.958,2.842,26.54,31.58,36.93,98.01,152.32,90.48,98.299,152.32,61.080000000000005,0.3916,1.4038461538461537,0,0,249
CELL_01,mild,250,2025-02-12 02:06:26,3.602,2.925,4.248,2.756,3.929,23.21,26.91,31.46,97.57,111.07,69.71,98.294,111.07,66.10999999999999,0.5511999999999999,1.1278772378516626,0,0,250
CELL_01,mild,251,2025-02-12 06:41:50,3.647,3.034,4.264,2.903,4.32,25.2,31.3,30.46,96.94,98.97,70.1,98.293,98.97,66.47999999999999,0.5806,0.8680310515172902,0,0,251
CELL_01,mild,252,2025-02-12 09:46:12,3.652,3.093,4.172,3.267,4.196,27.29,34.08,35.45,97.11,88.57,58.7,98.292,88.57,61.66,0.6534,1.1614639397201292,0,0,252
CELL_01,mild,253,2025-02-12 13:22:51,3.549,2.918,4.187,3.32,4.046,21.72,26.09,41.3,99.34,91.25,50.25,98.289,91.25,58.040000000000006,0.6639999999999999,1.7479338842975198,0,0,253
CELL_01,mild,254,2025-02-12 17:34:48,3.65,3.016,4.261,2.814,4.013,25.97,29.96,28.63,99.0,108.52,76.43,98.288,108.52,70.37,0.5628,1.0383653044203505,0,0,254
CELL_01,mild,255,2025-02-12 20:36:56,3.541,2.938,4.189,3.568,4.572,26.86,33.45,40.82,99.64,78.43,47.78,98.281,78.43,58.82,0.7136,1.2460159362549799,0,0,255
CELL_01,mild,256,2025-02-13 02:19:32,3.569,2.923,4.225,2.188,2.733,28.43,33.4,33.83,97.74,139.69,89.06,98.263,139.69,63.91,0.43760000000000004,2.388990825688073,0,0,256
CELL_01,mild,257,2025-02-13 08:05:07,3.639,3.065,4.251,2.173,2.614,25.53,31.16,33.23,99.59,135.35,91.99,98.262,135.35,66.36000000000001,0.4346,2.6893424036281197,0,0,257
CELL_01,mild,258,2025-02-13 12:08:38,3.593,3.032,4.224,2.66,3.218,24.81,28.66,38.21,98.96,112.57,69.67,98.254,112.57,60.74999999999999,0.532,2.136200716845879,0,0,258
CELL_01,mild,259,2025-02-13 15:39:36,3.628,3.065,4.253,3.243,4.241,24.17,28.08,29.02,98.46,91.52,59.91,98.238,91.52,69.44,0.6486,1.1903807615230466,0,0,259
CELL_01,mild,260,2025-02-13 19:41:30,3.586,2.944,4.209,2.574,3.739,23.96,27.8,38.27,97.93,114.16,70.45,98.237,114.16,59.660000000000004,0.5147999999999999,1.0858369098712444,0,0,260
CELL_01,mild,261,2025-02-14 01:04:08,3.636,3.031,4.268,1.756,2.192,25.38,30.51,33.88,96.13,172.36,109.8,98.235,172.36,62.24999999999999,0.3512,2.8371559633027505,0,0,261
CELL_01,mild,262,2025-02-14 04:22:06,3.619,3.01,4.211,3.244,4.238,23.59,29.04,35.41,96.31,87.8,57.18,98.217,87.8,60.900000000000006,0.6488,1.2082494969818915,0,0,262
CELL_01,mild,263,2025-02-14 08:01:39,3.565,2.936,4.186,2.722,3.589,24.42,29.08,42.62,98.7,109.33,59.4,98.211,109.33,56.080000000000005,0.5444,1.441753171856978,0,0,263
CELL_01,mild,264,2025-02-14 12:04:02,3.66,3.027,4.234,2.872,4.236,27.04,32.05,37.97,99.74,110.43,63.4,98.203,110.43,61.769999999999996,0.5744,0.8848973607038123,0,0,264
CELL_01,mild,265,2025-02-14 15:17:19,3.622,2.976,4.262,3.6,4.786,26.55,30.14,36.57,99.33,81.91,53.61,98.175,81.91,62.76,0.72,1.0843170320404723,0,0,265
CELL_01,mild,266,2025-02-14 19:43:31,3.712,3.096,4.267,2.957,3.554,19.67,24.96,38.22,97.09,105.37,58.34,98.174,105.37,58.870000000000005,0.5913999999999999,1.9614740368509218,0,0,266
CELL_01,mild,267,2025-02-14 23:07:54,3.616,2.924,4.264,3.825,5.379,24.74,30.87,34.16,97.06,74.98,50.22,98.173,74.98,62.900000000000006,0.765,0.8622908622908628,0,0,267
